web-scraper-order,web-scraper-start-url,companyName,industry,marketCap
"1700801043-5302","https://www.etmoney.com/stocks/list-of-stocks","TVS Supply Chain Solutions Ltd.
                                            TVSSCS","Logistics","₹9260.07 Crs"
"1700801043-5303","https://www.etmoney.com/stocks/list-of-stocks","Tainwala Chemicals & Plastics (India) Ltd.
                                            TAINWALCHM","Plastic Products","₹125.48 Crs"
"1700801043-5304","https://www.etmoney.com/stocks/list-of-stocks","Taj GVK Hotels & Resorts Ltd.
                                            TAJGVK","Hotels","₹1391.97 Crs"
"1700801043-5305","https://www.etmoney.com/stocks/list-of-stocks","Take Solutions Ltd.
                                            TAKE","Biotechnology & Medical Research","₹325.45 Crs"
"1700801043-5306","https://www.etmoney.com/stocks/list-of-stocks","Talbros Automotive Components Ltd.
                                            TALBROAUTO","Auto Ancillaries","₹1932.09 Crs"
"1700801043-5307","https://www.etmoney.com/stocks/list-of-stocks","Tamil Nadu Newsprint And Papers Ltd.
                                            TNPL","Paper Products","₹1827.16 Crs"
"1700801043-5308","https://www.etmoney.com/stocks/list-of-stocks","Tamilnad Mercantile Bank Ltd.
                                            TMB","Banks","₹8107.59 Crs"
"1700801043-5309","https://www.etmoney.com/stocks/list-of-stocks","Tamilnadu Petroproducts Ltd.
                                            TNPETRO","Commodity Chemicals","₹791.75 Crs"
"1700801043-5310","https://www.etmoney.com/stocks/list-of-stocks","Tamilnadu Telecommunications Ltd.
                                            TNTELE","Telecomm Equipment & Infra Services","₹41.11 Crs"
"1700801043-5311","https://www.etmoney.com/stocks/list-of-stocks","Tanla Platforms Ltd.
                                            TANLA","Software Services","₹12383.75 Crs"
"1700801043-5312","https://www.etmoney.com/stocks/list-of-stocks","Tantia Constructions Ltd.
                                            TCLCONS","Construction & Engineering","₹52.7 Crs"
"1700801043-5313","https://www.etmoney.com/stocks/list-of-stocks","Tarapur Transformers Ltd.
                                            TARAPUR","Heavy Electrical Equipment","₹11.7 Crs"
"1700801043-5314","https://www.etmoney.com/stocks/list-of-stocks","Tarmat Ltd.
                                            TARMAT","Construction & Engineering","₹174.78 Crs"
"1700801043-5315","https://www.etmoney.com/stocks/list-of-stocks","Tarsons Products Ltd.
                                            TARSONS","Health Services And Equipment","₹2575.18 Crs"
"1700801043-5316","https://www.etmoney.com/stocks/list-of-stocks","Tasty Bite Eatables Ltd.
                                            TASTYBITE","Food Products","₹4126.13 Crs"
"1700801043-5317","https://www.etmoney.com/stocks/list-of-stocks","Tata Chemicals Ltd.
                                            TATACHEM","Diversified Chemicals","₹24609.46 Crs"
"1700801043-5318","https://www.etmoney.com/stocks/list-of-stocks","Tata Coffee Ltd.
                                            TATACOFFEE","Tea & Coffee","₹5154.86 Crs"
"1700801043-5319","https://www.etmoney.com/stocks/list-of-stocks","Tata Communications Ltd.
                                            TATACOMM","Telecommunications - Service","₹48963 Crs"
"1700801043-5320","https://www.etmoney.com/stocks/list-of-stocks","Tata Consultancy Services Ltd.
                                            TCS","It Services & Consulting","₹1283595.22 Crs"
"1700801043-5321","https://www.etmoney.com/stocks/list-of-stocks","Tata Consumer Products Ltd.
                                            TATACONSUM","Food Products","₹86676.79 Crs"
"1700801043-5322","https://www.etmoney.com/stocks/list-of-stocks","Tata Elxsi Ltd.
                                            TATAELXSI","Software Services","₹52187.66 Crs"
"1700801043-5323","https://www.etmoney.com/stocks/list-of-stocks","Tata Investment Corporation Ltd.
                                            TATAINVEST","Finance & Investments","₹20905.98 Crs"
"1700801043-5324","https://www.etmoney.com/stocks/list-of-stocks","Tata Metaliks Ltd.
                                            TATAMETALI","Iron & Steel","₹3078.81 Crs"
"1700801043-5325","https://www.etmoney.com/stocks/list-of-stocks","Tata Motors Ltd.
                                            TATAMOTORS","Auto - 4w","₹225936.69 Crs"
"1700801043-5326","https://www.etmoney.com/stocks/list-of-stocks","Tata Power Company Ltd.
                                            TATAPOWER","Power - Generation/distribution","₹83398.36 Crs"
"1700801043-5327","https://www.etmoney.com/stocks/list-of-stocks","Tata Steel BSL Ltd.
                                            BHUSANSTL","Iron & Steel","₹9294.24 Crs"
"1700801043-5328","https://www.etmoney.com/stocks/list-of-stocks","Tata Steel Long Products Ltd.
                                            TATASTLLP","Iron & Steel","₹3743.3 Crs"
"1700801043-5329","https://www.etmoney.com/stocks/list-of-stocks","Tata Steel Ltd.
                                            TATASTEEL","Iron & Steel","₹155213.52 Crs"
"1700801043-5330","https://www.etmoney.com/stocks/list-of-stocks","Tata Teleservices (Maharashtra) Ltd.
                                            TTML","Telecommunications - Service","₹17398.86 Crs"
"1700801043-5331","https://www.etmoney.com/stocks/list-of-stocks","Tatva Chintan Pharma Chem Ltd.
                                            TATVA","Speciality Chemicals","₹3450.33 Crs"
"1700801043-5332","https://www.etmoney.com/stocks/list-of-stocks","TeamLease Services Ltd.
                                            TEAMLEASE","Employment Services","₹4415.25 Crs"
"1700801043-5333","https://www.etmoney.com/stocks/list-of-stocks","Tech Mahindra Ltd.
                                            TECHM","It Services & Consulting","₹118180.81 Crs"
"1700801043-5334","https://www.etmoney.com/stocks/list-of-stocks","Techindia Nirman Ltd.
                                            TECHIN","Real Estate","₹20.06 Crs"
"1700801043-5335","https://www.etmoney.com/stocks/list-of-stocks","Techno Electric & Engineering Company Ltd.
                                            TECHNOE","Construction & Engineering","₹7339.62 Crs"
"1700801043-5336","https://www.etmoney.com/stocks/list-of-stocks","Technocraft Industries (India) Ltd.
                                            TIIL","Diversified","₹4991.87 Crs"
"1700801043-5337","https://www.etmoney.com/stocks/list-of-stocks","Tega Industries Ltd.
                                            TEGA","Industrial Machinery, Equipment & Goods","₹6778.13 Crs"
"1700801043-5338","https://www.etmoney.com/stocks/list-of-stocks","Tejas Networks Ltd.
                                            TEJASNET","Telecomm Equipment & Infra Services","₹13967.6 Crs"
"1700801043-5339","https://www.etmoney.com/stocks/list-of-stocks","Tembo Global Industries Ltd.
                                            TEMBO","Iron & Steel","₹263.16 Crs"
"1700801043-5340","https://www.etmoney.com/stocks/list-of-stocks","Tera Software Ltd.
                                            TERASOFT","It Services & Consulting","₹53.8 Crs"
"1700801043-5341","https://www.etmoney.com/stocks/list-of-stocks","Texmaco Infrastructure & Holdings Ltd.
                                            TEXINFRA","Real Estate","₹1414.44 Crs"
"1700801043-5342","https://www.etmoney.com/stocks/list-of-stocks","Texmaco Rail & Engineering Ltd.
                                            TEXRAIL","Engineering - Heavy","₹5073.87 Crs"
"1700801043-5343","https://www.etmoney.com/stocks/list-of-stocks","Texmo Pipes & Products Ltd.
                                            TEXMOPIPES","Plastic Products","₹207.28 Crs"
"1700801043-5344","https://www.etmoney.com/stocks/list-of-stocks","Thangamayil Jewellery Ltd.
                                            THANGAMAYL","Jewellery, Watches & Other Accessories","₹3948.5 Crs"
"1700801043-5345","https://www.etmoney.com/stocks/list-of-stocks","The Andhra Sugars Ltd.
                                            ANDHRSUGAR","Commodity Chemicals","₹1531.55 Crs"
"1700801043-5346","https://www.etmoney.com/stocks/list-of-stocks","The Anup Engineering Ltd.
                                            ANUP","Construction & Engineering","₹2719.62 Crs"
"1700801043-5347","https://www.etmoney.com/stocks/list-of-stocks","The Byke Hospitality Ltd.
                                            BYKE","Hotels","₹244.6 Crs"
"1700801043-5348","https://www.etmoney.com/stocks/list-of-stocks","The Fertilisers and Chemicals Travancore Ltd.
                                            FACT","Agro Chemicals & Fertilizers","₹45683.28 Crs"
"1700801043-5349","https://www.etmoney.com/stocks/list-of-stocks","The Grob Tea Company Ltd.
                                            GROBTEA","Tea & Coffee","₹105.19 Crs"
"1700801043-5350","https://www.etmoney.com/stocks/list-of-stocks","The Hi-Tech Gears Ltd.
                                            HITECHGEAR","Auto Ancillaries","₹880.22 Crs"
"1700801043-5351","https://www.etmoney.com/stocks/list-of-stocks","The Indian Card Clothing Company Ltd.
                                            INDIANCARD","Industrial Machinery, Equipment & Goods","₹150.31 Crs"
"1700801043-5352","https://www.etmoney.com/stocks/list-of-stocks","The Investment Trust of India Ltd.
                                            THEINVEST","Investment Banking & Brokerage Services","₹564.22 Crs"
"1700801043-5353","https://www.etmoney.com/stocks/list-of-stocks","The New India Assurance Company Ltd.
                                            NIACL","General Insurance","₹28675.2 Crs"
"1700801043-5354","https://www.etmoney.com/stocks/list-of-stocks","The Orissa Minerals Development Company Ltd.
                                            ORISSAMINE","Mining/minerals","₹4210.8 Crs"
"1700801043-5355","https://www.etmoney.com/stocks/list-of-stocks","The Peria Karamalai Tea & Produce Company Ltd.
                                            PKTEA","Tea & Coffee","₹87.3 Crs"
"1700801043-5356","https://www.etmoney.com/stocks/list-of-stocks","The Ramco Cements Ltd.
                                            RAMCOCEM","Cement","₹22849.47 Crs"
"1700801043-5357","https://www.etmoney.com/stocks/list-of-stocks","The United Nilgiri Tea Estates Company Ltd.
                                            UNITEDTEA","Tea & Coffee","₹159.89 Crs"
"1700801043-5358","https://www.etmoney.com/stocks/list-of-stocks","The Western India Plywood Ltd.
                                            WIPL","Wood Products","₹131.55 Crs"
"1700801043-5359","https://www.etmoney.com/stocks/list-of-stocks","Thejo Engineering Ltd.
                                            THEJO","Construction & Engineering","₹2214.71 Crs"
"1700801043-5360","https://www.etmoney.com/stocks/list-of-stocks","Themis Medicare Ltd.
                                            THEMISMED","Pharmaceuticals","₹1426.43 Crs"
"1700801043-5361","https://www.etmoney.com/stocks/list-of-stocks","Thermax Ltd.
                                            THERMAX","Engineering - Heavy","₹31218.95 Crs"
"1700801043-5362","https://www.etmoney.com/stocks/list-of-stocks","Thirumalai Chemicals Ltd.
                                            TIRUMALCHM","Commodity Chemicals","₹1986.33 Crs"
"1700801043-5363","https://www.etmoney.com/stocks/list-of-stocks","Thomas Cook (India) Ltd.
                                            THOMASCOOK","Tour & Travel Services","₹7337.94 Crs"
"1700801043-5364","https://www.etmoney.com/stocks/list-of-stocks","Thomas Scott (India) Ltd.
                                            THOMASCOTT","Apparels","₹131.14 Crs"
"1700801043-5365","https://www.etmoney.com/stocks/list-of-stocks","Thyrocare Technologies Ltd.
                                            THYROCARE","Hospitals & Diagnostic Centres","₹2911.15 Crs"
"1700801043-5366","https://www.etmoney.com/stocks/list-of-stocks","Tide Water Oil Company India Ltd.
                                            TIDEWATER","Lubricants","₹2188.45 Crs"
"1700801043-5367","https://www.etmoney.com/stocks/list-of-stocks","Tijaria Polypipes Ltd.
                                            TIJARIA","Tubes & Pipes","₹17.18 Crs"
